ticker,category,selected,rest
Lola Rey,Apparel,0.005319167260785336,0.0027525957064660103
Bijou Brigitte,Jewelry,0.01154626395373576,0.006449440234418804
Mega Calzado,Apparel,0.008714506134687938,0.004656008179593273
C&A,Apparel,0.07809161722716457,0.0866177044598403
La Cantina,Restaurant,0.0037970692951057607,0.0027657029043121955
Atmosfera Sport,Sports,0.0022763398216529298,0.001952043147427897
Audasa,Transportation,0.008781787246509933,0.00516022698640796
Toyota (SO),Automotive,0.014944439402885222,0.02066274537893803
Cajamar Caja Rural,Banking,0.019806711675408043,0.029608532424778858
Tezenis,Apparel,0.041437786568526064,0.017340619049889254
Cottet Online,Apparel,0.005590408683773377,0.004092849601704851
Mustang,Apparel,0.004101412191503603,0.0029360945923682475
Rakuten,E-commerce,0.003310422988607899,0.003500935163613116
Duty Free Dubai,Retail Stores,0.00116678553929884,0.0010775623775729202
Nails Factory,Beauty,0.011277126483607531,0.002062447696536311
Top Queens,Nightlife,0.0020425869511345104,0.0008906008346461086
Sky,Streaming,0.0009961944711001046,0.001903395718045207
DKV,Healthcare,0.10819728536590317,0.11596710293135377
Abanca,Financial Services,0.08455169727098422,0.08453507027005455
La Fonda,Restaurant,0.003427898127129028,0.002779433176808268
Kreditech,Financial Services,0.014731706323215962,0.02687412154759892
Orange,Telecom,1.422375921376323,1.9719996636282262
Vip Smart,Financial Services,0.009235866609927439,0.007092470441097474
Aguas de Alicante,Utilities,0.009456646113741087,0.014262208767623413
Melia,Travel,0.028366870646244147,0.023318216391783126
Ocaso,Insurance,0.15494957765426542,0.2683866473929293
Totto,Travel,0.0009819722689791703,0.000877063486865222
Toyota Kreditbank,Financial Services,0.18004365528617766,0.21993637837262295
BMW Financial Services,Financial Services,0.2383157760368112,0.2054229771809437
Ryanair,Travel,0.5008231803586366,0.4067526517542363
Aguas de Barcelona,Utilities,0.09368492841643564,0.10656195864484776
Cooltra,Transportation,0.004832230738982443,0.0037722591975161124
BBVA Seguros,Insurance,0.2176965349250038,0.32180674866840475
Netflix,Streaming,0.3293923314137631,0.3596936472695646
Pilar Prieto,Beauty,0.0031744555369677984,0.0030573042769442573
Opticalia,Eyewear,0.01830936257598044,0.015433394308323875
La Chalana,Restaurant,0.001756390510150444,0.0015570673894009764
Lime,Transportation,0.001795288740327194,0.0016047170564834072
Kinepolis,Entertainment,0.02771504651584435,0.02958654525348239
Costco Estacion de Servicio,Fuel,0.03716127444020116,0.04240947749914563
Rip Curl,Apparel,0.0027544995882152886,0.002061357989973762
Pepe Energy,Energy,0.031751576945625075,0.04353951448220278
Charanga,Restaurant,0.00200657036538729,0.001113625060949881
Tuc tuc,Children,0.00551602509449599,0.0016638385163613254
Iberdrola,Fuel,2.0474865089610153,2.5025122083647293
Eroski City,Grocery,0.04575147053559522,0.033969120059354777
Veritas,Healthcare,0.02909745232466637,0.027566409546566504
Eje Aeropuerto,Transportation,0.0005585172491390226,0.0004898431054536491
Acnur,Non-Profit,0.06769630690482752,0.07302173343619385
Cines El Punt,Movies,0.0009054495663034796,0.000801292738581149
Apple Store,Electronics,0.23866384312505465,0.2024342375078917
Drivy,Rental Cars,0.003261072223049316,0.004747714344598183
Mulaya,Restaurant,0.008770148430646016,0.0018877268956525534
Lucera Energia Colectiva,Energy,0.021714919817208727,0.020764900897903484
Eurekakids,Retail Stores,0.008358251313780303,0.0034623160402257012
Aumar,Grocery,0.07323821208034464,0.06311059976873888
Ginos,Restaurant,0.041954342814562784,0.031401003954366145
Sorea,Travel,0.05228300586825645,0.06294229386929698
Petit Palace,Travel,0.003580656942630654,0.002612283171169172
Nanos,Food,0.006685823686438859,0.0018430239424034008
La Nevera Roja,Restaurant,0.0034604826608238748,0.003945288490572403
IMQ,Healthcare,0.056555444954088034,0.052569381775205766
La Balear,Travel,0.0008973354532542715,0.0007834570300950318
Converse,Apparel,0.005735110323838851,0.0029526696831654593
Yelmo Cines,Entertainment,0.05411764220840881,0.050910376797224606
Arepa Ole,Restaurant,0.0006721987086875664,0.00046216229608046994
Pepephone,Telecom,0.1690159223961573,0.23656159419587436
MK2 Palacio de Hielo,Movies,0.0011881971550655155,0.0011408204412742657
Dideco,Retail Stores,0.013678190076044998,0.006153278864415139
JD Sports,Sports,0.005627396882493728,0.0037076257699547844
Instant Money,Financial Services,0.058498615439925766,0.06605628215194892
Avis,Transportation,0.05078765295129864,0.044997547613663064
4 tickets,Tickets,0.0033136087391441946,0.002719261904537592
Samsung,Electronics,0.04676708050266695,0.05327168186784883
Intel Security (McAfee),Cybersecurity,0.006019269279272597,0.008568884037059972
Bigmat,Home Improvement,0.0040592493152019765,0.00776514146431902
La sureña,Restaurant,0.0029303399281523012,0.0024515999110638572
Gocco,Restaurant,0.02430806387031542,0.003102248328044351
Parkapp,Parking,0.0007441779035306166,0.0006273721772310653
Rumbo.es,Travel,0.10052456993641627,0.07983936236299148
Alteza,Accessories,0.002420193484294152,0.0058970967429786796
Rituals,Beauty,0.033391935496163115,0.01711498482197862
Supercor Express,Grocery,0.0893491080633901,0.06016836250604166
Masymas,Grocery,0.0917153725129112,0.0739242366926954
Planeta Huerto,Garden,0.0052814225157708115,0.005025826831679813
Santagloria,Restaurant,0.006388874429853227,0.0038102949673329894
Pizzart,Restaurant,0.00047898972946860025,0.00045148437230240325
Cortefiel,Apparel,0.14542645156681971,0.08279888088972198
Fenix Directo,Insurance,0.05676645308030327,0.07719471103217974
Juanita Cruz,Apparel,0.0010870386729790564,0.0005960816354412345
Casa Ametller,Restaurant,0.08195665739520473,0.04831768333553374
Sixt,Transportation,0.04114647767096883,0.04727610396601267
Medicos sin fronteras,Non-Profit,0.046113411351837365,0.05314999509019862
Vivagym,Fitness,0.03592833668296716,0.024220513943061416
Electroprecio,Electronics,0.010676489018350955,0.009932810343680766
Unicef,Non-Profit,0.0469420703028855,0.054922597752848114
Xbox Live,Gaming,0.0024242807945035675,0.004025188098719568
Trucco,Beauty,0.0070623955646267,0.0018861708957387613
Lush,Beauty,0.016689237649499495,0.01135367820281968
Whitby,Apparel,0.0017275803987725638,0.001264310151065606
Tako Away,Delivery,0.0006877610381423344,0.0008576953813277129
